price_mean_pfx,price_std_pfx,price_min_pfx,price_max_pfx,price2_mean_pfx,price2_std_pfx,country_mode_pfx,page_1_(main_category)_mode_pfx,page_2_(clothing_model)_mode_pfx,colour_mode_pfx,model_photography_mode_pfx,country_nunique_pfx,page_1_(main_category)_nunique_pfx,page_2_(clothing_model)_nunique_pfx,colour_nunique_pfx,model_photography_nunique_pfx,target
45.0,16.97056274847714,33,57,1.5,0.7071067811865476,9,1,A15,3,2,1,2,2,2,1,1
50.0,16.97056274847714,38,62,1.5,0.7071067811865476,9,1,A10,3,1,1,1,2,1,1,1
48.6,17.994443586840912,28,72,1.6,0.5477225575051661,9,1,A1,3,1,1,1,5,3,1,0
53.6,21.651789764358973,38,82,1.6,0.5477225575051662,9,1,A10,3,1,1,1,4,2,1,1
42.2,12.87245120402482,26,57,1.4,0.5477225575051662,29,3,B24,4,1,1,2,5,4,2,0
38.0,0.0,38,38,1.0,0.0,29,4,P1,3,1,1,1,1,1,1,1
52.0,0.0,52,52,1.0,0.0,46,2,B5,14,2,1,1,1,1,1,1
52.0,0.0,52,52,1.0,0.0,46,2,B6,2,1,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,46,1,A10,3,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,46,1,A5,3,1,1,1,1,1,1,1
40.0,9.082951062292477,28,48,1.4,0.5477225575051661,29,3,C12,2,1,1,1,5,3,2,0
44.666666666666664,5.773502691896258,38,48,1.3333333333333333,0.5773502691896257,29,2,B17,2,2,1,3,3,3,2,1
45.8,9.959919678390984,38,62,1.2,0.4472135954999579,29,4,A17,2,1,1,2,5,3,2,0
44.6,13.957077057894322,28,62,1.6,0.5477225575051661,29,1,A11,1,1,1,2,5,4,2,1
39.0,16.14517471774978,23,57,1.5,0.5773502691896257,29,3,C1,4,1,1,1,4,4,2,1
41.8,14.307340773183531,33,67,1.4,0.5477225575051661,29,1,A15,2,2,1,3,5,4,2,1
38.0,0.0,38,38,2.0,0.0,29,1,A26,2,1,1,1,1,1,1,1
36.0,6.708203932499369,28,43,2.0,0.0,29,1,A15,3,1,1,1,4,3,2,1
38.0,0.0,38,38,1.0,0.0,29,4,P15,4,2,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,9,1,A10,3,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,9,1,A5,3,1,1,1,1,1,1,1
47.8,19.24058211177614,38,82,1.8,0.4472135954999579,9,1,A10,3,1,1,1,5,3,1,1
52.0,0.0,52,52,1.0,0.0,29,2,B6,2,1,1,1,1,1,1,1
33.0,0.0,33,33,2.0,0.0,29,1,A15,14,2,1,1,1,1,1,1
43.0,7.0710678118654755,38,48,1.5,0.7071067811865476,29,1,A33,1,1,1,2,2,2,2,1
40.5,3.5355339059327378,38,43,1.5,0.7071067811865476,29,1,A6,3,1,1,2,2,1,1,1
54.2,14.805404418657398,28,62,1.2,0.4472135954999579,44,1,A31,1,1,1,2,4,3,2,1
47.6,12.259690045021529,33,62,1.4,0.5477225575051661,29,2,A15,2,1,1,3,5,5,2,1
57.0,0.0,57,57,1.0,0.0,29,2,B27,2,1,1,1,1,1,1,1
40.8,12.617448236470002,28,62,1.6,0.5477225575051661,29,1,A18,4,1,1,2,5,2,1,1
55.0,19.629909152447276,38,72,1.5,0.5773502691896257,29,1,A10,3,1,1,1,2,1,1,1
42.5,13.435028842544405,33,52,1.5,0.7071067811865476,46,1,A16,1,1,1,2,2,2,1,1
30.5,3.5355339059327378,28,33,2.0,0.0,29,1,A13,1,1,1,1,2,1,1,1
53.0,2.23606797749979,52,57,1.0,0.0,29,2,B1,2,1,1,1,5,5,2,0
34.666666666666664,7.6376261582597325,28,43,1.6666666666666667,0.5773502691896257,29,4,P41,6,2,1,1,3,3,1,1
39.8,13.0843417870369,28,62,1.6,0.5477225575051661,29,1,A11,1,1,1,2,5,3,2,0
48.6,8.44393273303382,43,62,1.6,0.5477225575051662,9,1,A2,3,1,1,2,5,2,1,1
55.2,12.59761882261882,33,62,1.2,0.4472135954999579,9,1,A21,1,1,1,2,4,3,1,1
35.5,3.5355339059327378,33,38,2.0,0.0,9,1,A15,3,2,1,1,2,2,1,1
42.8,11.840608092492548,33,62,1.8,0.4472135954999579,29,1,A28,1,2,1,1,5,4,2,1
42.0,8.215838362577491,28,48,1.4,0.5477225575051661,29,3,A5,14,1,1,2,5,4,2,1
43.0,0.0,43,43,1.0,0.0,29,3,C2,12,1,1,1,1,1,1,1
28.0,0.0,28,28,2.0,0.0,21,3,C1,4,2,1,1,1,1,1,1
50.0,14.445299120013631,33,62,1.25,0.5,29,1,A16,1,1,1,2,4,4,2,1
41.8,14.394443372357266,28,62,1.4,0.5477225575051662,46,3,A1,3,1,1,2,5,5,2,1
41.6,12.421755109484328,28,57,1.6,0.5477225575051661,9,2,A13,1,1,1,2,5,5,2,1
52.25,3.685557397915997,48,57,1.0,0.0,9,2,B24,11,1,1,2,4,3,1,1
44.2,15.754364474646383,28,62,1.6,0.5477225575051661,9,1,A13,1,1,1,1,5,4,1,0
56.2,7.791020472312982,43,62,1.2,0.4472135954999579,29,1,A11,3,1,1,3,5,3,2,1
42.4,7.368853370776216,38,55,1.8,0.4472135954999579,9,1,A10,3,1,1,1,5,2,2,0
72.0,0.0,72,72,1.0,0.0,9,1,A3,3,1,1,1,1,1,1,1
41.8,9.20326029187483,33,57,1.8,0.4472135954999579,9,2,A6,6,1,1,2,5,4,2,1
28.0,0.0,28,28,2.0,0.0,46,3,C30,2,2,1,1,1,1,1,1
52.0,18.275666882497067,28,72,1.4,0.5477225575051661,9,1,A10,3,1,1,1,5,2,1,0
33.0,7.0710678118654755,28,38,2.0,0.0,29,1,A13,1,1,1,2,2,2,2,1
46.6,11.907980517283358,38,62,1.6,0.5477225575051661,29,2,B12,2,1,1,1,5,5,2,0
38.0,0.0,38,38,2.0,0.0,29,1,A4,3,2,1,1,1,1,1,1
42.5,13.435028842544405,33,52,1.5,0.7071067811865476,29,2,B4,7,1,1,2,2,2,1,1
43.6,13.371611720357423,28,62,1.6,0.5477225575051662,9,2,B17,6,1,1,2,4,4,2,1
33.0,3.5355339059327378,28,38,1.8,0.4472135954999579,29,4,P49,14,1,1,1,4,2,2,1
48.0,0.0,48,48,1.0,0.0,9,3,C5,6,1,1,1,2,2,1,1
52.5,20.506096654409877,38,67,1.5,0.7071067811865476,9,2,B10,2,1,1,1,2,2,1,1
38.0,14.142135623730953,28,48,1.5,0.7071067811865476,9,3,C40,11,1,1,1,2,2,2,1
38.0,5.0,33,43,1.3333333333333333,0.5773502691896257,29,4,A15,2,1,1,2,3,3,2,1
46.4,7.668115805072326,38,52,1.4,0.5477225575051661,29,2,B16,12,1,1,1,2,2,2,1
47.6,9.50263121456368,38,62,1.4,0.5477225575051661,24,1,A2,2,1,1,3,5,3,2,1
59.5,10.606601717798211,52,67,1.0,0.0,29,2,B10,2,1,1,1,2,2,1,1
52.75,19.5,43,82,1.75,0.5,29,1,A2,3,1,1,1,4,1,1,1
40.4,11.238327277669038,33,60,1.8,0.4472135954999579,29,1,A14,2,2,1,1,5,5,2,1
51.0,17.86057109949175,28,72,1.4,0.5477225575051661,29,1,A1,3,1,1,1,5,4,2,1
53.2,8.64291617453276,43,67,1.2,0.4472135954999579,29,2,B10,2,1,1,1,5,3,1,0
39.4,13.685759021698432,23,60,1.8,0.4472135954999579,29,1,A10,3,1,1,2,5,3,2,0
37.0,5.477225575051661,28,43,2.0,0.0,29,1,A1,3,1,1,2,5,4,2,1
34.0,8.94427190999916,28,48,1.8,0.4472135954999579,29,4,P63,14,2,1,2,4,3,2,1
39.0,8.215838362577491,28,48,1.6,0.5477225575051662,41,1,A15,14,2,1,3,5,4,2,1
40.0,4.47213595499958,33,43,1.2,0.4472135954999579,29,4,P16,2,1,1,1,5,3,2,0
31.75,7.5,23,38,1.75,0.5,37,4,A4,3,2,1,3,4,4,1,1
52.0,0.0,52,52,1.0,0.0,24,2,B4,4,1,1,1,3,3,2,0
39.333333333333336,20.256686138984666,23,62,1.6666666666666667,0.5773502691896257,29,1,A15,3,1,1,2,3,3,2,1
41.8,18.088670487352022,28,72,1.8,0.4472135954999579,29,1,A1,3,1,1,1,4,2,2,0
39.0,8.94427190999916,28,48,1.6,0.5477225575051661,29,3,B25,6,1,1,3,5,3,2,1
38.0,0.0,38,38,2.0,0.0,29,1,A4,3,2,1,1,1,1,1,1
41.4,14.028542333400145,26,62,1.6,0.5477225575051661,29,1,A19,2,2,1,3,5,4,2,1
55.5,8.962886439832502,43,62,1.25,0.5,29,1,A21,3,1,1,1,4,3,2,1
43.0,0.0,43,43,2.0,0.0,29,1,A2,3,1,1,1,1,1,1,1
46.0,13.856406460551018,38,62,1.0,0.0,29,4,P14,2,2,1,2,2,2,1,1
62.0,0.0,62,62,1.0,0.0,9,1,A17,2,1,1,1,3,2,1,1
60.4,17.386776584519627,43,82,1.4,0.5477225575051661,29,1,A3,3,1,1,1,5,1,1,0
57.0,17.435595774162696,38,82,1.4,0.5477225575051661,9,1,A11,3,1,1,1,5,2,1,0
57.0,0.0,57,57,1.0,0.0,9,2,B24,11,1,1,1,1,1,1,1
37.0,9.617692030835672,23,48,1.4,0.5477225575051661,29,4,P15,4,2,1,1,5,4,2,1
34.666666666666664,7.637626158259734,28,43,2.0,0.0,29,1,A13,1,1,1,1,3,2,1,1
43.0,0.0,43,43,1.0,0.0,9,3,C2,12,1,1,1,1,1,1,1
61.0,1.4142135623730951,60,62,1.0,0.0,29,1,A29,2,1,1,1,2,2,2,1
50.0,9.899494936611664,43,57,1.5,0.7071067811865476,29,2,B11,2,1,1,1,2,2,1,1
57.4,21.858636736997116,28,82,1.4,0.5477225575051662,29,1,A1,3,1,1,1,5,2,1,0
39.25,6.291528696058957,33,48,1.75,0.5,29,1,A18,2,2,1,2,4,4,2,1
52.5,13.435028842544405,43,62,1.5,0.7071067811865476,29,1,A31,4,1,1,1,2,2,2,1
48.0,0.0,48,48,1.0,0.0,29,3,C33,14,1,1,1,1,1,1,1
62.0,0.0,62,62,1.0,0.0,29,1,A8,3,1,1,1,1,1,1,1
40.8,9.444575162494075,28,52,1.2,0.4472135954999579,29,4,P1,3,1,1,2,4,3,1,1
46.6,8.473488065725943,38,57,1.4,0.5477225575051661,29,2,B12,2,1,1,2,5,5,2,1
33.0,0.0,33,33,2.0,0.0,29,3,C15,6,1,1,1,1,1,1,1
58.75,21.56192632087093,38,82,1.25,0.5,29,1,A3,3,1,1,2,4,1,1,1
54.5,3.5355339059327378,52,57,1.0,0.0,29,2,B2,3,1,1,1,2,2,2,1
35.0,7.582875444051551,23,43,1.6,0.5477225575051662,29,4,B23,7,1,1,2,5,2,2,0
54.0,14.730919862656236,38,67,1.3333333333333333,0.5773502691896257,29,2,B17,6,1,1,1,3,3,2,1
44.666666666666664,5.773502691896256,38,48,1.3333333333333333,0.5773502691896258,29,3,B23,7,1,1,2,3,2,1,1
53.4,12.421755109484328,38,67,1.4,0.5477225575051661,29,2,B1,2,1,1,1,5,3,2,0
41.8,12.537942414925984,28,62,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,3,2,0
43.0,0.0,43,43,2.0,0.0,29,2,B11,2,1,1,1,1,1,1,1
28.0,0.0,28,28,2.0,0.0,29,4,P8,2,1,1,1,1,1,1,1
34.666666666666664,7.637626158259734,28,43,2.0,0.0,29,1,A6,2,1,1,3,3,3,1,1
39.0,8.94427190999916,28,48,1.6,0.5477225575051661,29,3,A34,2,1,1,2,5,4,2,0
31.75,7.5,28,43,2.0,0.0,29,1,P23,6,1,1,2,3,3,2,1
35.0,11.510864433221338,23,48,1.4,0.5477225575051662,29,4,P1,2,1,1,1,5,3,2,1
48.0,0.0,48,48,1.0,0.0,29,3,C17,13,1,1,1,2,2,1,1
44.8,18.19890106572372,28,72,1.4,0.5477225575051661,29,3,A1,3,1,1,2,5,5,2,1
42.8,11.94571052721436,28,57,1.4,0.5477225575051661,29,3,C18,14,1,1,1,5,4,2,1
30.5,3.5355339059327378,28,33,2.0,0.0,29,2,B33,6,1,1,2,2,1,2,1
55.2,8.729261137118078,43,67,1.2,0.4472135954999579,29,2,B1,3,1,1,1,5,5,2,1
41.2,15.12283042290695,26,57,1.6,0.5477225575051661,29,3,B27,2,1,1,2,5,3,2,1
42.5,20.506096654409877,28,57,1.5,0.7071067811865476,29,3,C40,6,2,1,1,2,2,1,1
55.0,24.041630560342615,38,72,1.5,0.7071067811865476,29,1,A3,3,1,1,1,2,1,2,1
33.0,0.0,33,33,2.0,0.0,29,4,P12,4,1,1,1,1,1,1,1
43.0,0.0,43,43,2.0,0.0,29,1,A5,3,1,1,1,1,1,1,1
53.2,10.47377677822093,38,67,1.2,0.4472135954999579,29,2,B19,4,1,1,1,5,5,2,1
38.0,7.0710678118654755,28,43,1.4,0.5477225575051661,29,4,C2,2,1,1,2,5,4,2,0
47.333333333333336,12.662279942148386,33,57,1.3333333333333333,0.5773502691896257,29,1,A36,1,1,1,3,3,3,2,1
30.0,6.708203932499369,23,38,1.8,0.4472135954999579,29,4,P20,7,1,1,1,3,3,1,0
33.0,0.0,33,33,2.0,0.0,29,4,P16,7,1,1,1,1,1,1,1
43.0,0.0,43,43,1.0,0.0,29,4,P39,2,1,1,1,2,2,1,1
41.8,13.6088206689632,20,55,1.4,0.5477225575051662,29,3,C34,2,1,1,1,5,5,1,1
52.6,13.612494260788504,43,72,1.6,0.5477225575051662,29,1,A2,3,1,1,1,5,1,1,0
38.0,0.0,38,38,2.0,0.0,29,2,B15,6,1,1,1,2,2,2,1
30.5,3.5355339059327378,28,33,2.0,0.0,29,1,A13,1,1,1,1,2,1,1,1
52.5,20.506096654409877,38,67,1.5,0.7071067811865476,29,2,B10,2,1,1,1,2,2,1,1
47.6,11.19374825516458,38,62,1.6,0.5477225575051661,29,2,B11,2,1,1,1,5,4,2,1
39.0,6.519202405202649,28,43,2.0,0.0,29,1,A1,3,1,1,1,5,2,2,1
46.0,4.4721359549995805,38,48,1.2,0.4472135954999579,29,3,B12,2,1,1,2,5,5,1,0
57.0,6.123724356957946,52,67,1.0,0.0,29,2,B1,2,1,1,1,5,5,2,0
36.0,5.70087712549569,28,43,2.0,0.0,29,1,A1,2,1,1,2,5,5,2,1
57.0,0.0,57,57,1.0,0.0,29,3,C56,6,2,1,1,1,1,1,1
38.0,0.0,38,38,1.0,0.0,29,4,P1,3,1,1,1,1,1,1,1
39.8,14.007141035914502,28,62,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,4,1,0
48.0,0.0,48,48,2.0,0.0,29,2,B9,1,1,1,1,1,1,1,1
44.8,16.39207125411551,28,72,1.8,0.4472135954999579,29,1,A1,3,1,1,1,5,2,2,0
48.4,9.710818709048173,38,57,1.4,0.5477225575051662,29,2,B1,4,1,1,1,5,4,2,0
35.0,19.467922333931785,20,57,1.6666666666666667,0.5773502691896258,29,3,C10,9,2,1,1,3,2,1,1
43.8,10.986355173577817,33,62,1.8,0.4472135954999579,29,1,A19,1,1,1,1,5,3,2,0
45.6,10.039920318408909,28,52,1.2,0.4472135954999579,29,3,B3,2,1,1,3,5,3,2,1
62.0,0.0,62,62,1.0,0.0,29,2,B29,2,1,1,1,1,1,1,1
50.4,17.386776584519627,28,72,1.4,0.5477225575051661,29,2,A1,3,1,1,2,5,5,1,1
43.8,12.070625501605123,33,62,1.6,0.5477225575051661,29,2,B11,2,1,1,3,5,3,2,1
50.4,7.893034904268447,38,57,1.0,0.0,29,2,B1,3,1,1,2,5,4,2,1
57.0,0.0,57,57,1.0,0.0,29,2,B24,11,1,1,1,1,1,1,1
46.25,9.742518497116988,38,57,1.5,0.5773502691896257,29,2,B1,4,1,1,1,4,4,2,1
40.8,6.260990336999412,38,52,1.4,0.5477225575051661,29,2,B17,2,2,1,2,3,3,2,1
53.4,10.334408546211051,43,67,1.4,0.5477225575051661,29,2,B20,8,1,1,1,4,4,1,1
50.0,13.656500283747665,33,62,1.4,0.5477225575051661,29,1,A17,3,2,1,1,5,3,2,0
54.2,10.56882207249228,38,67,1.2,0.4472135954999579,29,2,B1,2,1,1,1,5,4,2,0
38.0,13.693063937629152,23,48,1.4,0.5477225575051661,29,3,C14,9,1,1,1,3,2,1,0
54.5,3.5355339059327378,52,57,1.0,0.0,29,2,B24,10,1,1,1,2,2,1,1
34.666666666666664,5.773502691896256,28,38,1.3333333333333333,0.5773502691896258,46,4,P1,3,1,1,1,2,1,1,1
38.0,0.0,38,38,2.0,0.0,46,1,A4,3,2,1,1,1,1,1,1
38.0,6.123724356957945,28,43,1.2,0.4472135954999579,29,4,P1,2,1,1,1,4,3,2,1
48.0,0.0,48,48,1.0,0.0,29,3,C13,9,1,1,1,2,2,1,1
41.5,16.603212540549695,28,62,1.5,0.5773502691896257,9,1,A1,1,1,1,3,4,4,1,1
47.0,2.23606797749979,43,48,1.0,0.0,29,3,C17,4,1,1,1,5,5,1,0
39.0,4.183300132670378,33,43,1.6,0.5477225575051662,29,1,A39,2,2,1,3,5,5,2,1
34.0,4.183300132670378,28,38,1.6,0.5477225575051661,29,4,P1,2,1,1,1,5,4,2,0
52.5,20.506096654409877,38,67,1.5,0.7071067811865476,29,1,A10,2,1,1,2,2,2,1,1
43.0,0.0,43,43,1.0,0.0,29,4,P6,2,1,1,1,1,1,1,1
42.666666666666664,17.473789896108208,28,62,1.6666666666666667,0.5773502691896257,29,2,A1,8,1,1,2,3,3,2,1
67.0,0.0,67,67,1.0,0.0,29,2,B21,2,1,1,1,2,2,1,1
36.333333333333336,2.886751345948128,33,38,1.6666666666666667,0.5773502691896258,29,1,A12,2,1,1,2,3,3,2,1
36.8,11.497825881443848,28,57,1.8,0.4472135954999579,29,1,A15,14,2,1,3,5,3,2,1
41.8,6.099180272790763,38,52,1.4,0.5477225575051661,29,1,A12,2,1,1,3,5,4,2,1
40.8,10.084641788382966,28,52,1.4,0.5477225575051662,29,3,B4,2,1,1,2,5,5,2,1
63.666666666666664,5.773502691896256,57,67,1.0,0.0,29,2,B10,2,1,1,1,3,3,1,1
62.0,0.0,62,62,1.0,0.0,29,2,B14,2,1,1,1,1,1,1,1
41.8,8.497058314499203,38,57,1.8,0.4472135954999579,29,2,B19,13,1,1,1,4,4,1,1
62.0,0.0,62,62,1.0,0.0,29,1,A37,2,1,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,46,2,B24,11,1,1,1,1,1,1,1
48.4,7.700649323271382,38,57,1.4,0.5477225575051661,29,2,B4,10,1,1,1,4,4,1,0
52.4,5.727128425310542,48,62,1.0,0.0,29,2,C5,11,1,1,3,4,4,2,1
36.8,15.959323293924465,23,62,1.8,0.4472135954999579,29,4,A31,14,1,1,2,5,4,2,0
39.8,10.059821071967432,28,52,1.6,0.5477225575051661,29,3,A15,14,2,1,4,5,2,2,1
55.666666666666664,15.50268793897798,38,67,1.3333333333333333,0.5773502691896258,29,2,B10,2,1,1,1,3,3,2,1
39.8,10.059821071967434,28,52,1.4,0.5477225575051661,29,3,C26,3,1,1,2,5,5,2,1
41.4,8.82043082847998,28,50,1.4,0.5477225575051662,44,3,B7,4,1,1,2,5,5,2,1
36.0,10.36822067666386,23,48,1.4,0.5477225575051662,29,4,P1,2,1,1,1,5,3,1,0
29.0,6.519202405202649,23,38,2.0,0.0,29,4,A4,3,2,1,2,5,4,2,1
47.333333333333336,8.082903768654761,38,52,1.3333333333333333,0.5773502691896258,29,2,B15,2,1,1,1,3,3,1,1
31.5,16.263455967290593,20,43,2.0,0.0,29,1,A2,3,1,1,2,2,2,2,1
42.8,13.330416347586446,28,62,1.4,0.5477225575051661,29,4,A31,14,1,1,2,5,4,2,0
50.0,9.055385138137416,43,62,1.0,0.0,29,2,B13,12,1,1,2,4,2,2,1
57.0,0.0,57,57,1.0,0.0,46,2,B31,9,1,1,1,1,1,1,1
62.0,0.0,62,62,1.0,0.0,29,2,B14,2,1,1,1,1,1,1,1
67.0,0.0,67,67,1.0,0.0,9,2,B10,2,1,1,1,1,1,1,1
35.0,4.47213595499958,28,38,1.6,0.5477225575051662,29,4,B17,2,1,1,2,5,4,2,0
42.8,12.357184145265457,28,62,1.8,0.4472135954999579,29,1,A41,4,1,1,1,4,3,2,0
40.6,14.774978849392644,23,57,1.4,0.5477225575051662,9,3,B16,12,2,1,2,5,4,2,1
44.6,11.502173707608488,33,57,1.6,0.5477225575051662,29,2,A15,9,1,1,2,5,4,2,1
43.0,0.0,43,43,2.0,0.0,46,1,A7,3,1,1,1,1,1,1,1
82.0,0.0,82,82,1.0,0.0,46,1,A9,3,1,1,1,1,1,1,1
48.0,0.0,48,48,1.0,0.0,46,3,C4,4,1,1,1,1,1,1,1
28.0,0.0,28,28,2.0,0.0,46,1,A1,8,1,1,1,1,1,1,1
57.0,0.0,57,57,1.0,0.0,46,2,B1,4,1,1,1,1,1,1,1
48.0,0.0,48,48,1.0,0.0,46,3,C7,13,1,1,1,1,1,1,1
23.0,0.0,23,23,2.0,0.0,46,3,C3,6,2,1,1,1,1,1,1
33.0,0.0,33,33,2.0,0.0,46,3,C6,6,1,1,1,1,1,1,1
43.8,10.986355173577811,33,62,1.8,0.4472135954999579,29,1,A10,3,1,1,1,5,3,1,0
52.2,8.955445270895245,38,62,1.2,0.4472135954999579,24,2,B1,4,1,1,1,5,4,2,1
51.6,14.638989036132244,38,72,1.6,0.5477225575051661,46,1,A10,3,1,1,1,5,1,1,1
54.0,10.074720839804945,43,62,1.4,0.5477225575051662,9,1,A14,3,1,1,1,5,2,1,0
49.4,10.406728592598157,38,57,1.4,0.5477225575051661,29,2,B23,6,1,1,1,5,5,1,1
40.5,3.5355339059327378,38,43,2.0,0.0,29,1,A10,3,1,1,1,2,1,1,1
42.8,13.330416347586448,28,62,1.4,0.5477225575051661,29,3,A15,14,1,1,2,5,3,2,1
46.6,16.935170504013236,28,67,1.6,0.5477225575051661,29,2,B13,12,1,1,2,5,4,2,0
53.0,12.609520212918492,33,62,1.2,0.4472135954999579,29,1,A11,3,1,1,2,5,4,1,0
28.0,0.0,28,28,2.0,0.0,29,1,A13,1,1,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,29,2,B19,13,1,1,1,1,1,1,1
35.0,5.70087712549569,28,43,1.6,0.5477225575051661,29,4,A1,3,1,1,2,5,5,2,0
41.8,14.737706741552431,33,67,1.6,0.5477225575051662,29,1,A19,2,1,1,3,4,3,2,1
53.4,12.421755109484328,38,67,1.4,0.5477225575051662,29,2,B10,2,1,1,1,5,4,1,1
47.75,10.3400515794974,38,62,1.5,0.5773502691896257,29,1,A11,3,1,1,3,4,3,1,1
56.4,10.310189135025604,43,67,1.2,0.4472135954999579,29,2,B10,2,1,1,2,5,4,2,0
45.6,12.074767078498864,28,57,1.4,0.5477225575051661,9,3,A28,14,2,1,2,5,4,2,0
67.0,0.0,67,67,1.0,0.0,29,2,B10,2,1,1,1,1,1,1,1
40.5,3.5355339059327378,38,43,2.0,0.0,29,1,A10,3,1,1,1,2,1,1,1
33.0,0.0,33,33,2.0,0.0,29,4,P56,2,1,1,1,1,1,1,1
62.0,0.0,62,62,1.0,0.0,46,2,B13,12,2,1,1,1,1,1,1
33.0,7.0710678118654755,28,38,2.0,0.0,29,1,A13,1,1,1,1,2,2,2,1
36.0,5.70087712549569,28,43,2.0,0.0,29,1,A13,1,1,1,1,5,3,2,0
56.6,23.276597689524987,38,82,1.6,0.5477225575051661,9,1,A9,3,1,1,2,4,2,1,0
45.8,7.362064927722384,33,52,1.2,0.4472135954999579,44,3,B3,6,1,1,2,5,4,1,1
23.0,4.242640687119285,20,26,2.0,0.0,29,3,C49,4,2,1,1,2,2,1,1
43.8,22.32039426175084,23,82,1.4,0.5477225575051662,29,1,A12,2,1,1,3,5,4,2,1
40.0,9.082951062292477,28,48,1.4,0.5477225575051661,29,3,C15,12,1,1,1,5,4,1,0
49.4,12.074767078498864,38,67,1.4,0.5477225575051662,29,2,B10,2,1,1,1,5,5,1,0
52.0,0.0,52,52,1.0,0.0,9,2,B16,12,1,1,1,1,1,1,1
56.2,10.986355173577817,38,67,1.2,0.4472135954999579,14,2,B10,2,1,1,1,5,5,2,0
43.0,0.0,43,43,2.0,0.0,29,2,B11,2,1,1,1,1,1,1,1
28.0,0.0,28,28,2.0,0.0,9,1,A1,8,1,1,1,1,1,1,1
51.4,12.895735729302148,38,67,1.4,0.5477225575051661,29,2,B19,13,1,1,1,5,4,1,0
38.8,13.899640283115245,28,62,1.8,0.4472135954999579,9,1,A1,3,1,1,1,4,3,1,0
33.0,0.0,33,33,2.0,0.0,29,3,C11,7,1,1,1,1,1,1,1
52.0,0.0,52,52,1.0,0.0,29,2,B4,10,1,1,1,1,1,1,1
50.2,7.155417527999328,38,57,1.2,0.4472135954999579,29,2,B1,2,1,1,1,5,3,1,0
41.0,5.70087712549569,33,48,1.2,0.4472135954999579,29,4,C46,9,1,1,2,5,4,2,1
33.0,0.0,33,33,2.0,0.0,41,2,B33,6,2,1,1,1,1,1,1
51.0,5.196152422706632,48,57,1.0,0.0,29,1,A24,2,1,1,3,3,3,1,1
43.0,0.0,43,43,2.0,0.0,9,1,A7,3,1,1,1,1,1,1,1
55.2,10.545141061171254,38,62,1.2,0.4472135954999579,9,1,A17,6,1,1,2,5,4,2,0
38.6,16.92040188648012,23,57,1.6,0.5477225575051661,9,3,B24,11,1,1,2,3,3,1,1
46.6,11.480418110852932,33,62,1.4,0.5477225575051661,22,2,A16,12,1,1,3,5,4,2,1
48.0,0.0,48,48,2.0,0.0,24,2,B34,2,1,1,1,1,1,1,1
51.25,14.997221964972937,38,72,1.5,0.5773502691896257,9,1,A2,3,1,1,2,4,3,1,1
46.6,16.56200470957547,33,67,1.6,0.5477225575051661,29,2,B33,2,1,1,2,4,3,2,1
42.666666666666664,8.082903768654761,38,52,1.6666666666666667,0.5773502691896258,29,2,B23,6,1,1,1,3,3,1,1
42.8,8.955445270895245,33,57,1.8,0.4472135954999579,29,1,A10,3,1,1,2,5,3,2,1
67.0,0.0,67,67,1.0,0.0,29,2,B10,2,1,1,1,1,1,1,1
38.0,0.0,38,38,2.0,0.0,28,2,B15,9,1,1,1,1,1,1,1
34.0,9.617692030835672,23,48,1.6,0.5477225575051662,29,4,C31,3,1,1,2,5,5,2,0
36.333333333333336,10.408329997330664,28,48,1.6666666666666667,0.5773502691896258,9,1,A13,1,1,1,2,3,2,2,1
33.0,0.0,33,33,2.0,0.0,29,3,C6,6,1,1,1,1,1,1,1
45.2,13.700364958642526,33,67,1.4,0.5477225575051662,29,2,B10,9,1,1,3,5,4,2,1
52.0,0.0,52,52,1.0,0.0,29,2,B4,10,1,1,1,1,1,1,1
58.5,4.949747468305833,55,62,1.0,0.0,29,1,A22,4,1,1,2,2,2,1,1
39.333333333333336,10.96965511460289,33,52,1.6666666666666667,0.5773502691896257,29,1,A15,14,2,1,2,2,2,2,1
44.6,20.851858430365382,28,72,1.6,0.5477225575051662,29,1,A11,3,1,1,2,5,4,2,1
43.6,9.813256340277675,33,52,1.4,0.5477225575051662,29,2,P16,7,1,1,3,4,4,2,1
43.0,0.0,43,43,2.0,0.0,9,1,A7,3,1,1,1,1,1,1,1
37.25,18.5,28,65,1.75,0.5,29,4,P2,3,1,1,1,2,2,2,1
60.0,22.282279955157193,33,82,1.2,0.4472135954999579,9,1,A9,2,1,1,2,4,2,1,1
38.0,0.0,38,38,2.0,0.0,29,2,B23,7,1,1,1,1,1,1,1
40.5,6.454972243679028,33,48,1.25,0.5,29,4,P16,9,1,1,1,4,3,2,1
57.0,0.0,57,57,1.0,0.0,29,3,C56,6,2,1,1,1,1,1,1
47.8,20.19158240455661,28,82,1.8,0.4472135954999579,9,1,A1,3,1,1,1,5,2,1,1
